"symbol","date","open","high","low","close","volume","adjusted"
"FTI",2013-05-24,41.971725,42.261906,41.659225,42.217262,1228147,39.467339
"FTI",2013-05-28,42.857143,43.244049,42.462799,42.79018,1280832,40.002934
"FTI",2013-05-29,42.462799,42.767857,42.090775,42.373512,1187021,39.613403
"FTI",2013-05-30,42.36607,42.782738,42.001488,42.425594,1502323,39.662098
"FTI",2013-05-31,42.16518,42.328869,41.413689,41.413689,1818298,38.716095
"FTI",2013-06-03,41.614582,42.090775,41.235119,42.090775,1633901,39.349083
"FTI",2013-06-04,41.994049,42.410713,41.019344,41.40625,1297766,38.709145
"FTI",2013-06-05,41.175594,41.488094,40.788689,40.825893,1244410,38.166592
"FTI",2013-06-06,40.900299,41.577381,40.721725,41.436012,1921114,38.736973
"FTI",2013-06-07,41.688988,41.934525,41.465775,41.830357,1873805,39.105633
"FTI",2013-06-10,41.941963,42.075893,41.376488,41.5625,2004710,38.855217
"FTI",2013-06-11,40.736607,41.346725,40.610119,40.930061,1948934,38.263973
"FTI",2013-06-12,41.354168,41.398811,40.505951,40.595238,1724621,37.950962
"FTI",2013-06-13,40.691963,41.726189,40.550594,41.644344,1902835,38.931728
"FTI",2013-06-14,41.755951,41.964287,41.324406,41.38393,1181107,38.688278
"FTI",2013-06-17,41.882439,43.191963,41.860119,43.020832,2435866,40.218559
"FTI",2013-06-18,43.028275,43.407738,42.976189,43.139881,2218406,40.329849
"FTI",2013-06-19,43.154762,43.244049,42.254463,42.32143,1437677,39.564716
"FTI",2013-06-20,41.547619,41.5625,40.520832,40.669643,2693645,38.020523
"FTI",2013-06-21,41.07143,41.22768,40.089287,40.930061,2735846,38.263973
"FTI",2013-06-24,40.476189,41.391369,39.561012,40.997025,2407642,38.326572
"FTI",2013-06-25,41.644344,42.16518,41.190475,41.488094,2432506,38.785664
"FTI",2013-06-26,41.822918,41.912201,41.153275,41.547619,1449773,38.841305
"FTI",2013-06-27,41.986607,42.254463,41.74107,41.882439,2115994,39.154316
"FTI",2013-06-28,41.703869,42.023811,41.316963,41.42857,2601446,38.730007
"FTI",2013-07-01,41.793156,41.889881,41.38393,41.532738,1954579,38.8274
"FTI",2013-07-02,41.480656,42.083332,41.38393,41.971725,3639283,39.237785
"FTI",2013-07-03,41.89732,42.075893,41.197918,41.555061,1275994,38.848263
"FTI",2013-07-05,41.875,42.217262,41.726189,41.919643,1331098,39.189098
"FTI",2013-07-08,42.023811,42.529762,41.927082,42.269344,2423232,39.516018
"FTI",2013-07-09,42.626488,43.444939,42.566963,43.273811,2021242,40.455059
"FTI",2013-07-10,43.392857,43.474701,42.901787,43.162201,1803245,40.350719
"FTI",2013-07-11,43.950893,43.995537,42.596725,42.797619,2059949,40.009884
"FTI",2013-07-12,42.983631,43.4375,42.94643,43.41518,1308384,40.587219
"FTI",2013-07-15,43.392857,43.534225,42.961311,42.983631,1072915,40.183781
"FTI",2013-07-16,43.058037,43.125,41.882439,42.127975,1705805,39.383858
"FTI",2013-07-17,41.674107,42.20982,41.510418,42.16518,2987981,39.418644
"FTI",2013-07-18,42.440475,42.67857,42.16518,42.544643,2146502,39.773388
"FTI",2013-07-19,42.708332,43.028275,42.313988,43.020832,2167334,40.218559
"FTI",2013-07-22,43.125,43.318451,42.619049,42.686012,1177075,39.905552
"FTI",2013-07-23,42.864582,43.125,42.194939,42.485119,2010086,39.717739
"FTI",2013-07-24,42.63393,43.4375,41.40625,41.748512,3690624,39.02911
"FTI",2013-07-25,41.123512,41.413689,40.699406,41.398811,2613408,38.702194
"FTI",2013-07-26,41.279762,41.592262,40.17857,40.587799,3269280,37.944008
"FTI",2013-07-29,40.558037,40.706844,39.613094,39.732143,3624634,37.144089
"FTI",2013-07-30,39.836311,39.947918,39.501488,39.784225,2060621,37.19278
"FTI",2013-07-31,40.089287,40.15625,39.523811,39.657738,2127014,37.074528
"FTI",2013-08-01,40.17857,41.063988,40.104168,40.863094,2294208,38.201366
"FTI",2013-08-02,40.885418,41.09375,40.386906,41.004463,1406765,38.33353
"FTI",2013-08-05,40.877975,40.997025,40.431549,40.654762,1748410,38.006611
"FTI",2013-08-06,40.505951,40.706844,39.806549,39.903275,1929178,37.30407
"FTI",2013-08-07,39.813988,39.910713,39.441963,39.858631,1454611,37.262333
"FTI",2013-08-08,40.089287,40.252975,39.739582,40.126488,1231910,37.512737
"FTI",2013-08-09,40.052082,40.33482,39.836311,40.126488,2315846,37.512737
"FTI",2013-08-12,39.84375,40.342262,39.761906,40.230656,1142803,37.61013
"FTI",2013-08-13,40.260418,40.625,39.97768,40.44643,1305830,37.811836
"FTI",2013-08-14,40.520832,40.610119,40.014881,40.029762,866342,37.422314
"FTI",2013-08-15,39.21875,39.702381,39.21875,39.598213,1261747,37.018883
"FTI",2013-08-16,39.375,39.754463,39.255951,39.620537,1593178,37.039757
"FTI",2013-08-19,39.605656,39.657738,38.898811,38.973213,1496410,36.434589
"FTI",2013-08-20,38.980656,39.657738,38.846725,39.412201,1131245,36.844982
"FTI",2013-08-21,39.188988,39.546131,39.04018,39.174107,1615757,36.622395
"FTI",2013-08-22,39.367561,41.130951,39.19643,40.714287,1808083,38.06226
"FTI",2013-08-23,41.361607,41.361607,40.438988,41.004463,1457165,38.33353
"FTI",2013-08-26,41.257439,41.398811,40.64732,40.729168,1027488,38.076164
"FTI",2013-08-27,40.208332,40.922619,40.15625,40.401787,1285133,37.770107
"FTI",2013-08-28,40.401787,41.041668,40.252975,40.721725,1756070,38.069214
"FTI",2013-08-29,40.520832,40.580357,39.903275,40.02232,1533370,37.415359
"FTI",2013-08-30,40.111607,40.119049,39.642857,39.903275,1501920,37.30407
"FTI",2013-09-03,40.438988,40.773811,39.985119,40.394344,1674355,37.763153
"FTI",2013-09-04,40.364582,41.123512,40.208332,40.855656,1427059,38.194412
"FTI",2013-09-05,40.833332,41.488094,40.818451,40.982143,1183795,38.31266
"FTI",2013-09-06,41.242561,41.287201,40.438988,40.706844,1848672,38.055305
"FTI",2013-09-09,41.034225,41.421131,40.64732,41.026787,1427462,38.354397
"FTI",2013-09-10,41.294643,41.294643,40.721725,41.004463,1231238,38.33353
"FTI",2013-09-11,41.011906,41.421131,40.863094,41.316963,1172909,38.625679
"FTI",2013-09-12,41.27232,41.40625,40.729168,41.041668,1499635,38.368309
"FTI",2013-09-13,41.175594,41.287201,40.208332,40.476189,2326598,37.839661
"FTI",2013-09-16,41.212799,41.443451,40.825893,41.339287,2113709,38.646545
"FTI",2013-09-17,41.339287,41.934525,41.086311,41.830357,1839398,39.105633
"FTI",2013-09-18,41.889881,42.901787,41.845238,42.775299,2731277,39.989021
"FTI",2013-09-19,42.857143,43.095238,42.1875,42.52232,1611725,39.752518
"FTI",2013-09-20,42.5,42.596725,41.867561,41.941963,1879450,39.209961
"FTI",2013-09-23,41.934525,41.934525,41.130951,41.309525,888922,38.618721
"FTI",2013-09-24,41.302082,41.450893,40.721725,41.049107,1418323,38.375267
"FTI",2013-09-25,41.279762,41.644344,40.967262,41.220238,1276262,38.535248
"FTI",2013-09-26,41.369049,41.659225,40.91518,41.138393,1193338,38.45874
"FTI",2013-09-27,40.796131,41.294643,40.639881,41.168156,1796794,38.486565
"FTI",2013-09-30,40.80357,41.309525,40.632439,41.235119,1851629,38.549164
"FTI",2013-10-01,41.145832,42.061012,41.09375,41.822918,1166189,39.098675
"FTI",2013-10-02,41.69643,42.559525,41.644344,42.403275,2454682,39.641228
"FTI",2013-10-03,42.261906,42.373512,41.532738,41.919643,2071507,39.189098
"FTI",2013-10-04,41.85268,42.864582,41.592262,42.492561,1397626,39.724693
"FTI",2013-10-07,41.949406,42.455357,41.822918,42.061012,1407034,39.321259
"FTI",2013-10-08,41.971725,42.5,41.607143,41.733631,1284192,39.015202
"FTI",2013-10-09,41.726189,41.815475,41.09375,41.532738,1097107,38.8274
"FTI",2013-10-10,42.090775,42.485119,42.05357,42.485119,1076275,39.717739
"FTI",2013-10-11,42.157738,42.961311,42.038689,42.671131,966739,39.89164
"FTI",2013-10-14,42.425594,43.266369,42.224701,43.229168,983405,40.413322
"FTI",2013-10-15,42.924107,43.340775,42.619049,43.043156,1556486,40.239429
"FTI",2013-10-16,43.206844,43.995537,43.169643,43.921131,1184333,41.060219
"FTI",2013-10-17,43.802082,43.921131,43.072918,43.340775,1788461,40.517662
"FTI",2013-10-18,43.623512,44.486607,43.623512,44.151787,2247571,41.275845
"FTI",2013-10-21,44.345238,44.345238,43.028275,43.177082,1681747,40.364635
"FTI",2013-10-22,43.266369,43.92857,42.782738,42.983631,3398842,40.183781
"FTI",2013-10-23,40.543156,40.967262,38.995537,39.285713,10376621,36.726742
"FTI",2013-10-24,39.464287,39.613094,38.10268,38.608631,8189261,36.093758
"FTI",2013-10-25,38.653275,38.913689,37.857143,38.043156,5167546,35.565117
"FTI",2013-10-28,38.497025,39.211311,38.333332,38.549107,4600781,36.038113
"FTI",2013-10-29,38.563988,38.802082,38.244049,38.325893,4095302,35.829437
"FTI",2013-10-30,38.325893,38.489582,37.700893,37.872025,8770675,35.405128
"FTI",2013-10-31,37.901787,38.10268,37.611607,37.611607,4369344,35.161678
"FTI",2013-11-01,37.596725,37.745537,37.075893,37.507439,2494061,35.064289
"FTI",2013-11-04,37.827381,37.872025,37.455357,37.626488,2112096,35.175587
"FTI",2013-11-05,37.261906,37.47768,36.889881,37.254463,2072851,34.827797
"FTI",2013-11-06,37.358631,37.648811,37.113094,37.395832,2217734,34.959957
"FTI",2013-11-07,37.596725,37.611607,36.763393,36.785713,2805734,34.38958
"FTI",2013-11-08,36.785713,37.202381,36.726189,37.016369,2105242,34.605213
"FTI",2013-11-11,36.994049,37.470238,36.904762,37.00893,1287149,34.598263
"FTI",2013-11-12,36.808037,37.135418,36.123512,36.40625,2336947,34.034828
"FTI",2013-11-13,36.160713,36.577381,36.086311,36.5625,2157658,34.180908
"FTI",2013-11-14,36.636906,37.03125,36.532738,36.882439,2077555,34.480007
"FTI",2013-11-15,36.919643,37.068451,36.517857,36.860119,1731341,34.459141
"FTI",2013-11-18,36.971725,37.083332,36.004463,36.145832,2098118,33.791386
"FTI",2013-11-19,36.086311,36.376488,35.877975,36.11607,3709709,33.763561
"FTI",2013-11-20,36.138393,36.436012,36.09375,36.331844,2737190,33.965279
"FTI",2013-11-21,36.458332,36.956844,36.38393,36.793156,3374112,34.396538
"FTI",2013-11-22,36.733631,37.05357,36.294643,36.488094,3598291,34.111343
"FTI",2013-11-25,36.40625,36.555061,35.721725,35.863094,2367053,33.527058
"FTI",2013-11-26,35.721725,35.944939,35.535713,35.714287,2880730,33.387943
"FTI",2013-11-27,35.580357,35.840775,35.401787,35.550594,2044358,33.234917
"FTI",2013-11-29,35.721725,36.145832,35.528275,35.788689,921715,33.4575
"FTI",2013-12-02,35.870537,36.316963,35.453869,35.870537,1863053,33.534012
"FTI",2013-12-03,35.654762,36.242561,35.595238,36.086311,2037235,33.735737
"FTI",2013-12-04,35.922619,36.763393,35.833332,36.674107,2668243,34.285244
"FTI",2013-12-05,37.142857,37.574406,37.061012,37.358631,3058003,34.925179
"FTI",2013-12-06,37.849701,38.035713,37.485119,37.738094,2684506,35.279926
"FTI",2013-12-09,37.65625,38.169643,37.52232,37.931549,3285408,35.460781
"FTI",2013-12-10,37.909225,38.177082,37.299107,37.313988,2606419,34.883442
"FTI",2013-12-11,37.284225,37.901787,37.217262,37.619049,3595334,35.168633
"FTI",2013-12-12,37.544643,38.251488,37.455357,37.953869,2753856,35.48164
"FTI",2013-12-13,37.916668,38.392857,37.857143,38.363094,3341722,35.864216
"FTI",2013-12-16,38.936012,39.657738,38.854168,39.50893,4161024,36.935413
"FTI",2013-12-17,39.449406,39.791668,39.255951,39.55357,2984890,36.977146
"FTI",2013-12-18,39.516369,39.516369,38.45982,39.255951,3613344,36.698917
"FTI",2013-12-19,39.188988,39.21875,38.169643,38.630951,3027226,36.114628
"FTI",2013-12-20,38.831844,39.144344,38.645832,38.913689,2937446,36.378944
"FTI",2013-12-23,39.188988,39.203869,38.392857,38.422619,1516704,35.919857
"FTI",2013-12-24,38.541668,38.973213,38.430061,38.846725,776294,36.316345
"FTI",2013-12-26,39.404762,39.404762,38.690475,38.891369,1320883,36.358078
"FTI",2013-12-27,38.958332,39.002975,38.578869,38.61607,1976083,36.100712
"FTI",2013-12-30,38.809525,38.943451,38.125,38.348213,1787789,35.850296
"FTI",2013-12-31,38.519344,38.88393,38.363094,38.846725,1551782,36.316345
"FTI",2014-01-02,38.645832,38.846725,37.842262,38.132439,2640288,35.64859
"FTI",2014-01-03,38.236607,38.854168,38.080357,38.61607,2334394,36.100712
"FTI",2014-01-06,38.690475,38.913689,38.333332,38.61607,2461805,36.100712
"FTI",2014-01-07,38.444939,38.645832,38.058037,38.169643,1769107,35.683369
"FTI",2014-01-08,38.162201,38.4375,37.931549,38.244049,2275661,35.752922
"FTI",2014-01-09,38.296131,38.75,38.065475,38.30357,1382035,35.808567
"FTI",2014-01-10,38.340775,38.936012,38.28125,38.921131,1808890,36.385906
"FTI",2014-01-13,38.950893,38.950893,37.976189,37.983631,3164448,35.509468
"FTI",2014-01-14,37.998512,38.623512,37.96875,38.623512,1918694,36.10767
"FTI",2014-01-15,38.601189,38.683037,38.050594,38.095238,2226202,35.613808
"FTI",2014-01-16,37.94643,38.25893,37.8125,38.005951,1609037,35.530334
"FTI",2014-01-17,38.020832,38.177082,37.8125,37.94643,2215584,35.474689
"FTI",2014-01-21,38.266369,38.824406,37.94643,38.169643,2051750,35.683369
"FTI",2014-01-22,38.407738,38.467262,37.953869,38.385418,2002022,35.885086
"FTI",2014-01-23,38.043156,38.348213,37.34375,37.34375,3813869,34.911266
"FTI",2014-01-24,36.979168,37.566963,36.443451,36.755951,4189651,34.361755
"FTI",2014-01-27,36.822918,36.919643,36.324406,36.40625,3551386,34.034828
"FTI",2014-01-28,36.257439,36.607143,35.95982,36.599701,2833555,34.215679
"FTI",2014-01-29,36.25,36.71875,36.086311,36.38393,2997254,34.013962
"FTI",2014-01-30,36.569939,37.172619,36.480656,37.135418,3030451,34.716503
"FTI",2014-01-31,36.674107,37.217262,36.488094,36.785713,2091130,34.38958
"FTI",2014-02-03,36.800594,37.00893,36.264881,36.413689,3059482,34.041786
"FTI",2014-02-04,36.458332,37.150299,36.398811,36.994049,2978035,34.584343
"FTI",2014-02-05,36.845238,36.867561,36.175594,36.755951,3507840,34.361755
"FTI",2014-02-06,36.904762,37.745537,36.763393,37.16518,4945114,34.744328
"FTI",2014-02-07,35.714287,37.879463,35.416668,35.989582,11036928,33.645302
"FTI",2014-02-10,36.153275,36.748512,35.811012,36.54018,5513088,34.160038
"FTI",2014-02-11,36.986607,37.65625,36.845238,37.403275,3669523,34.966919
"FTI",2014-02-12,37.604168,37.998512,37.455357,37.693451,2809632,35.23819
"FTI",2014-02-13,37.663689,38.660713,37.5,38.214287,2801165,35.725101
"FTI",2014-02-14,38.214287,38.273811,37.767857,38.125,2229158,35.641632
"FTI",2014-02-18,38.177082,38.355656,37.604168,37.909225,2571610,35.439903
"FTI",2014-02-19,37.67857,38.169643,37.5,37.589287,2247840,35.140812
"FTI",2014-02-20,37.581844,37.872025,37.418156,37.8125,1686586,35.349483
"FTI",2014-02-21,37.8125,37.857143,37.20982,37.217262,2022048,34.793022
"FTI",2014-02-24,37.47768,38.013393,37.32143,37.693451,2090323,35.23819
"FTI",2014-02-25,37.544643,37.65625,36.904762,37.276787,3737530,34.848667
"FTI",2014-02-26,37.559525,38.25893,37.239582,37.351189,1951757,34.918221
"FTI",2014-02-27,37.351189,37.514881,36.69643,37.194939,2239373,34.772152
"FTI",2014-02-28,37.1875,37.581844,36.971725,37.380951,2655744,34.946053
"FTI",2014-03-03,37.172619,37.752975,36.882439,36.979168,1729594,34.570438
"FTI",2014-03-04,37.388393,37.596725,37.194939,37.313988,1683091,34.883442
"FTI",2014-03-05,37.410713,37.730656,37.247025,37.715775,2852506,35.259056
"FTI",2014-03-06,37.931549,39.122025,37.886906,39.114582,3926496,36.566753
"FTI",2014-03-07,39.092262,39.82143,39.055061,39.635418,4956672,37.053661
"FTI",2014-03-10,39.35268,39.456844,39.08482,39.360119,2525914,36.796295
"FTI",2014-03-11,39.449406,39.739582,38.608631,38.653275,1670189,36.13549
"FTI",2014-03-12,38.325893,38.41518,37.94643,38.191963,1556083,35.704231
"FTI",2014-03-13,38.199406,38.385418,37.492561,37.686012,2187091,35.231236
"FTI",2014-03-14,37.663689,38.229168,37.559525,38.206844,1880256,35.718143
"FTI",2014-03-17,38.266369,38.549107,37.931549,38.117561,1323974,35.634678
"FTI",2014-03-18,38.110119,38.348213,38.035713,38.177082,1486330,35.690323
"FTI",2014-03-19,38.184525,38.296131,37.849701,38.10268,1262822,35.62077
"FTI",2014-03-20,38.050594,39.025299,38.035713,38.995537,2164378,36.455463
"FTI",2014-03-21,39.427082,40.096725,38.973213,39.092262,3567782,36.545879
"FTI",2014-03-24,39.188988,39.464287,38.683037,38.735119,926419,36.212009
"FTI",2014-03-25,38.92857,39.166668,38.72768,38.913689,992006,36.378944
"FTI",2014-03-26,39.122025,39.226189,38.556549,38.668156,1582829,36.14941
"FTI",2014-03-27,38.668156,39.032738,38.4375,38.474701,1696397,35.968552
"FTI",2014-03-28,38.534225,39.122025,38.325893,38.995537,2262490,36.455463
"FTI",2014-03-31,39.107143,39.255951,38.787201,38.90625,1325184,36.371986
"FTI",2014-04-01,38.958332,39.583332,38.854168,39.345238,2058470,36.782383
"FTI",2014-04-02,39.434525,40.372025,39.337799,40.17857,3304224,37.56144
"FTI",2014-04-03,40.245537,40.364582,40,40.163689,2591501,37.547527
"FTI",2014-04-04,40.528275,41.168156,40.305061,40.691963,2731814,38.041389
"FTI",2014-04-07,40.639881,40.639881,39.657738,39.702381,1504205,37.116261
"FTI",2014-04-08,39.702381,40.17857,39.583332,39.828869,1339162,37.234509
"FTI",2014-04-09,39.918156,40.037201,39.248512,39.717262,1435123,37.130177
"FTI",2014-04-10,39.672619,40.282738,39.285713,39.486607,2139245,36.914547
"FTI",2014-04-11,38.690475,39.077381,38.355656,38.809525,3452736,36.281563
"FTI",2014-04-14,38.898811,39.486607,38.75,39.025299,2564486,36.483284
"FTI",2014-04-15,39.211311,40.059525,39.055061,39.933037,2031456,37.331894
"FTI",2014-04-16,40.349701,40.714287,40.066963,40.64732,2019494,37.999653
"FTI",2014-04-17,40.811012,40.967262,40.349701,40.773811,1449235,38.117905
"FTI",2014-04-21,40.811012,41.465775,40.729168,41.160713,1808890,38.479603
"FTI",2014-04-22,40.907738,41.354168,40.654762,41.235119,2218541,38.549164
"FTI",2014-04-23,43.325893,44.107143,42.827381,42.96875,5668454,40.169865
"FTI",2014-04-24,43.125,43.333332,42.462799,42.537201,2803181,39.766434
"FTI",2014-04-25,42.83482,43.013393,41.927082,42.261906,2707219,39.509068
"FTI",2014-04-28,42.589287,42.604168,41.674107,42.038689,2461267,39.300388
"FTI",2014-04-29,42.388393,42.909225,41.808037,41.830357,2556422,39.105633
"FTI",2014-04-30,41.882439,42.328869,41.636906,42.1875,2850221,39.439507
"FTI",2014-05-01,42.150299,42.403275,41.659225,42.016369,2167334,39.279522
"FTI",2014-05-02,42.00893,42.410713,41.89732,42.083332,1122912,39.342125
"FTI",2014-05-05,41.941963,42.52232,41.800594,42.433037,1841280,39.669048
"FTI",2014-05-06,43.154762,43.191963,42.492561,42.619049,2243539,39.842949
"FTI",2014-05-07,42.715775,42.976189,41.986607,42.105656,1868294,39.362995
"FTI",2014-05-08,42.03125,42.380951,41.607143,41.688988,1698010,38.973465
"FTI",2014-05-09,41.748512,41.934525,41.242561,41.636906,1228954,38.924782
"FTI",2014-05-12,41.703869,41.949406,41.212799,41.629463,1742227,38.917824
"FTI",2014-05-13,41.763393,42.425594,41.733631,42.046131,2307379,39.307343
"FTI",2014-05-14,41.964287,42.254463,41.42857,41.517857,1672742,38.813488
"FTI",2014-05-15,41.38393,41.495537,40.461311,41.316963,1668979,38.625679
"FTI",2014-05-16,41.197918,41.458332,40.840775,41.22768,1411469,38.542206
"FTI",2014-05-19,41.145832,41.793156,41.041668,41.398811,1204358,38.702194
"FTI",2014-05-20,41.25,41.517857,41.086311,41.309525,1674893,38.618721
"FTI",2014-05-21,41.443451,41.875,41.40625,41.726189,2169350,39.008247
"FTI",2014-05-22,41.89732,42.291668,41.569939,41.733631,1759699,39.015202
"FTI",2014-05-23,41.778275,42.217262,41.71875,42.194939,1831200,39.446465
"FTI",2014-05-27,42.507439,42.894344,42.172619,42.864582,2261011,40.072487
"FTI",2014-05-28,42.849701,42.894344,42.05357,42.63393,1933344,39.856861
"FTI",2014-05-29,42.611607,43.14732,42.455357,43.080357,1488211,40.274204
"FTI",2014-05-30,43.154762,43.273811,42.94643,43.199406,1718707,40.385502
"FTI",2014-06-02,43.229168,43.430061,42.619049,43.087799,1402464,40.281166
"FTI",2014-06-03,43.087799,43.422619,42.782738,43.377975,1231642,40.552441
"FTI",2014-06-04,43.288689,44.08482,42.924107,43.90625,1947322,41.046307
"FTI",2014-06-05,43.794643,43.950893,43.355656,43.831844,1526112,40.976742
"FTI",2014-06-06,43.973213,44.107143,43.764881,43.794643,2535053,40.941963
"FTI",2014-06-09,43.660713,44.092262,43.511906,44.010418,1855526,41.143688
"FTI",2014-06-10,43.891369,44.08482,43.839287,43.995537,1481222,41.129768
"FTI",2014-06-11,44.010418,44.017857,43.638393,43.898811,1451654,41.039352
"FTI",2014-06-12,43.92857,44.293156,43.846725,44.055061,1403539,41.185421
"FTI",2014-06-13,44.129463,44.151787,43.601189,43.787201,2136691,40.935013
"FTI",2014-06-16,43.936012,43.958332,43.541668,43.898811,2182118,41.039352
